environment,algorithm,seed,episode,train_reward,eval_reward
LunarLander-v3,ppo,0,577,-93.2449,
LunarLander-v3,ppo,0,578,-48.134,
LunarLander-v3,ppo,0,579,-185.11,
LunarLander-v3,ppo,0,580,-63.9748,-139.3349
LunarLander-v3,ppo,0,581,-86.6359,
LunarLander-v3,ppo,0,582,-242.565,
LunarLander-v3,ppo,0,583,-89.2117,
LunarLander-v3,ppo,0,584,-61.6869,
LunarLander-v3,ppo,0,585,-69.553,
LunarLander-v3,ppo,0,586,22.1306,
LunarLander-v3,ppo,0,587,-68.9439,
LunarLander-v3,ppo,0,588,-154.3734,
LunarLander-v3,ppo,0,589,-106.3062,
LunarLander-v3,ppo,0,590,-269.4187,
LunarLander-v3,ppo,0,591,-111.4235,
LunarLander-v3,ppo,0,592,-78.8988,
LunarLander-v3,ppo,0,593,-144.8014,
LunarLander-v3,ppo,0,594,-96.7802,
LunarLander-v3,ppo,0,595,-172.5377,
LunarLander-v3,ppo,0,596,-9.7908,
LunarLander-v3,ppo,0,597,-111.4432,
LunarLander-v3,ppo,0,598,-100.0413,
LunarLander-v3,ppo,0,599,-24.9159,
LunarLander-v3,ppo,0,600,-66.581,-143.1785
LunarLander-v3,ppo,0,601,-161.6728,
LunarLander-v3,ppo,0,602,-90.7567,
LunarLander-v3,ppo,0,603,-70.2728,
LunarLander-v3,ppo,0,604,-27.5562,
LunarLander-v3,ppo,0,605,-130.9214,
LunarLander-v3,ppo,0,606,-56.7191,
LunarLander-v3,ppo,0,607,-78.2633,
LunarLander-v3,ppo,0,608,29.6025,
LunarLander-v3,ppo,0,609,-90.7625,
LunarLander-v3,ppo,0,610,-250.9453,
LunarLander-v3,ppo,0,611,-107.8961,
LunarLander-v3,ppo,0,612,-63.4846,
LunarLander-v3,ppo,0,613,-65.3038,
LunarLander-v3,ppo,0,614,-240.3229,
LunarLander-v3,ppo,0,615,-82.5042,
LunarLander-v3,ppo,0,616,-60.201,
LunarLander-v3,ppo,0,617,-78.0655,
LunarLander-v3,ppo,0,618,-64.2574,
LunarLander-v3,ppo,0,619,-106.8595,
LunarLander-v3,ppo,0,620,-125.7578,-127.4131
LunarLander-v3,ppo,0,621,-50.7019,
LunarLander-v3,ppo,0,622,-88.6261,
LunarLander-v3,ppo,0,623,-49.1212,
LunarLander-v3,ppo,0,624,-38.8248,
LunarLander-v3,ppo,0,625,-11.953,
LunarLander-v3,ppo,0,626,-112.6372,
LunarLander-v3,ppo,0,627,-191.7783,
LunarLander-v3,ppo,0,628,-53.7051,
LunarLander-v3,ppo,0,629,-108.9237,
LunarLander-v3,ppo,0,630,-113.0728,
LunarLander-v3,ppo,0,631,-77.8894,
LunarLander-v3,ppo,0,632,-68.1809,
LunarLander-v3,ppo,0,633,-148.3779,
LunarLander-v3,ppo,0,634,-83.5648,
LunarLander-v3,ppo,0,635,-131.6085,
LunarLander-v3,ppo,0,636,-207.0489,
LunarLander-v3,ppo,0,637,-110.0919,
LunarLander-v3,ppo,0,638,-104.535,
LunarLander-v3,ppo,0,639,-119.239,
LunarLander-v3,ppo,0,640,-82.1798,-128.3319
LunarLander-v3,ppo,0,641,-117.535,
LunarLander-v3,ppo,0,642,-162.8002,
LunarLander-v3,ppo,0,643,-86.4074,
LunarLander-v3,ppo,0,644,-168.421,
LunarLander-v3,ppo,0,645,-134.8642,
LunarLander-v3,ppo,0,646,-85.1059,
LunarLander-v3,ppo,0,647,-91.277,
LunarLander-v3,ppo,0,648,-106.6234,
LunarLander-v3,ppo,0,649,-90.0728,
LunarLander-v3,ppo,0,650,-114.0956,
LunarLander-v3,ppo,0,651,-93.4682,
LunarLander-v3,ppo,0,652,-136.3994,
LunarLander-v3,ppo,0,653,-93.5389,
LunarLander-v3,ppo,0,654,-8.0173,
LunarLander-v3,ppo,0,655,0.5613,
LunarLander-v3,ppo,0,656,-58.8898,
LunarLander-v3,ppo,0,657,-89.8083,
LunarLander-v3,ppo,0,658,-76.2915,
LunarLander-v3,ppo,0,659,-204.695,
LunarLander-v3,ppo,0,660,-91.0106,-157.4522
LunarLander-v3,ppo,0,661,-135.7806,
LunarLander-v3,ppo,0,662,-61.5376,
LunarLander-v3,ppo,0,663,-52.191,
LunarLander-v3,ppo,0,664,-46.8997,
LunarLander-v3,ppo,0,665,-41.6424,
LunarLander-v3,ppo,0,666,-55.0029,
LunarLander-v3,ppo,0,667,-55.5134,
LunarLander-v3,ppo,0,668,-69.014,
LunarLander-v3,ppo,0,669,-121.7904,
LunarLander-v3,ppo,0,670,20.9908,
LunarLander-v3,ppo,0,671,-73.5145,
LunarLander-v3,ppo,0,672,-149.6163,
LunarLander-v3,ppo,0,673,-75.5239,
LunarLander-v3,ppo,0,674,-111.3707,
LunarLander-v3,ppo,0,675,-100.5653,
LunarLander-v3,ppo,0,676,-9.0187,
LunarLander-v3,ppo,0,677,-96.7667,
LunarLander-v3,ppo,0,678,-56.0565,
LunarLander-v3,ppo,0,679,-308.2218,
LunarLander-v3,ppo,0,680,-172.3775,-208.9024
LunarLander-v3,ppo,0,681,-78.7855,
LunarLander-v3,ppo,0,682,-40.3819,
LunarLander-v3,ppo,0,683,39.4968,
LunarLander-v3,ppo,0,684,-114.8069,
LunarLander-v3,ppo,0,685,-56.005,
LunarLander-v3,ppo,0,686,-210.958,
LunarLander-v3,ppo,0,687,-85.7002,
LunarLander-v3,ppo,0,688,-25.1962,
LunarLander-v3,ppo,0,689,-138.3229,
LunarLander-v3,ppo,0,690,-233.6374,
LunarLander-v3,ppo,0,691,-232.8219,
LunarLander-v3,ppo,0,692,-271.0242,
LunarLander-v3,ppo,0,693,-106.1466,
LunarLander-v3,ppo,0,694,-56.9548,
LunarLander-v3,ppo,0,695,-182.5302,
LunarLander-v3,ppo,0,696,-74.352,
LunarLander-v3,ppo,0,697,-52.0052,
LunarLander-v3,ppo,0,698,-163.0626,
LunarLander-v3,ppo,0,699,-40.604,
LunarLander-v3,ppo,0,700,-75.006,-235.2732
LunarLander-v3,ppo,0,701,-100.117,
LunarLander-v3,ppo,0,702,-107.0544,
LunarLander-v3,ppo,0,703,-59.8142,
LunarLander-v3,ppo,0,704,-51.8162,
LunarLander-v3,ppo,0,705,-107.4327,
LunarLander-v3,ppo,0,706,-93.4765,
LunarLander-v3,ppo,0,707,-108.6532,
LunarLander-v3,ppo,0,708,-45.0685,
LunarLander-v3,ppo,0,709,-64.0123,
LunarLander-v3,ppo,0,710,-112.6776,
LunarLander-v3,ppo,0,711,-30.0885,
LunarLander-v3,ppo,0,712,-70.6197,
LunarLander-v3,ppo,0,713,-87.2417,
LunarLander-v3,ppo,0,714,-75.385,
LunarLander-v3,ppo,0,715,-79.0607,
LunarLander-v3,ppo,0,716,-192.7062,
LunarLander-v3,ppo,0,717,-92.5714,
LunarLander-v3,ppo,0,718,-50.3613,
LunarLander-v3,ppo,0,719,-150.0486,
LunarLander-v3,ppo,0,720,-139.0727,-231.2793
LunarLander-v3,ppo,0,721,-106.741,
LunarLander-v3,ppo,0,722,-50.5154,
LunarLander-v3,ppo,0,723,-90.0801,
LunarLander-v3,ppo,0,724,-62.2345,
LunarLander-v3,ppo,0,725,-68.5613,
LunarLander-v3,ppo,0,726,-86.9024,
LunarLander-v3,ppo,0,727,-37.1944,
LunarLander-v3,ppo,0,728,-71.303,
LunarLander-v3,ppo,0,729,-51.4326,
LunarLander-v3,ppo,0,730,-67.3466,
LunarLander-v3,ppo,0,731,-78.2733,
LunarLander-v3,ppo,0,732,-55.5384,
LunarLander-v3,ppo,0,733,-117.7095,
LunarLander-v3,ppo,0,734,-88.2435,
LunarLander-v3,ppo,0,735,-72.1407,
LunarLander-v3,ppo,0,736,-139.0336,
LunarLander-v3,ppo,0,737,-119.4751,
LunarLander-v3,ppo,0,738,-129.6243,
LunarLander-v3,ppo,0,739,-95.8638,
LunarLander-v3,ppo,0,740,-53.6506,-228.0547
LunarLander-v3,ppo,0,741,-62.5655,
LunarLander-v3,ppo,0,742,-121.2848,
LunarLander-v3,ppo,0,743,-210.6993,
LunarLander-v3,ppo,0,744,-210.8065,
LunarLander-v3,ppo,0,745,-215.3804,
LunarLander-v3,ppo,0,746,-104.2559,
LunarLander-v3,ppo,0,747,-22.8047,
LunarLander-v3,ppo,0,748,-73.0619,
LunarLander-v3,ppo,0,749,-69.4517,
LunarLander-v3,ppo,0,750,-85.8542,
LunarLander-v3,ppo,0,751,-62.43,
LunarLander-v3,ppo,0,752,-54.4155,
LunarLander-v3,ppo,0,753,-47.8686,
LunarLander-v3,ppo,0,754,-141.9843,
LunarLander-v3,ppo,0,755,-50.231,
LunarLander-v3,ppo,0,756,-86.7251,
LunarLander-v3,ppo,0,757,-103.4823,
LunarLander-v3,ppo,0,758,-67.3181,
LunarLander-v3,ppo,0,759,-80.6298,
LunarLander-v3,ppo,0,760,-41.7621,-236.4925
LunarLander-v3,ppo,0,761,-97.3935,
LunarLander-v3,ppo,0,762,-41.2976,
LunarLander-v3,ppo,0,763,-81.7654,
LunarLander-v3,ppo,0,764,-94.8439,
LunarLander-v3,ppo,0,765,-73.8991,
LunarLander-v3,ppo,0,766,-59.1753,
LunarLander-v3,ppo,0,767,-84.7208,
LunarLander-v3,ppo,0,768,-75.0206,
LunarLander-v3,ppo,0,769,-230.0465,
LunarLander-v3,ppo,0,770,-71.8548,
LunarLander-v3,ppo,0,771,-77.9938,
LunarLander-v3,ppo,0,772,-195.2742,
LunarLander-v3,ppo,0,773,-238.2757,
LunarLander-v3,ppo,0,774,-127.0998,
LunarLander-v3,ppo,0,775,-126.6799,
LunarLander-v3,ppo,0,776,-62.0698,
LunarLander-v3,ppo,0,777,-97.3265,
LunarLander-v3,ppo,0,778,-101.5447,
LunarLander-v3,ppo,0,779,-180.3425,
LunarLander-v3,ppo,0,780,-66.9422,-260.736
LunarLander-v3,ppo,0,781,-93.1487,
LunarLander-v3,ppo,0,782,-69.8005,
LunarLander-v3,ppo,0,783,-68.4838,
LunarLander-v3,ppo,0,784,-140.6498,
LunarLander-v3,ppo,0,785,-72.0419,
LunarLander-v3,ppo,0,786,-60.6718,
LunarLander-v3,ppo,0,787,-44.4058,
LunarLander-v3,ppo,0,788,-134.6661,
LunarLander-v3,ppo,0,789,-127.0904,
LunarLander-v3,ppo,0,790,-106.909,
LunarLander-v3,ppo,0,791,-73.5137,
LunarLander-v3,ppo,0,792,-75.6297,
LunarLander-v3,ppo,0,793,-139.7149,
LunarLander-v3,ppo,0,794,-65.0461,
LunarLander-v3,ppo,0,795,-27.4346,
LunarLander-v3,ppo,0,796,-133.2595,
LunarLander-v3,ppo,0,797,-84.8554,
LunarLander-v3,ppo,0,798,-169.7468,
LunarLander-v3,ppo,0,799,-116.4688,
LunarLander-v3,ppo,0,800,-144.4323,-252.0675
LunarLander-v3,ppo,0,801,-71.6531,
LunarLander-v3,ppo,0,802,-87.7133,
LunarLander-v3,ppo,0,803,-103.8826,
LunarLander-v3,ppo,0,804,-56.1279,
LunarLander-v3,ppo,0,805,-194.5385,
LunarLander-v3,ppo,0,806,-146.0836,
LunarLander-v3,ppo,0,807,-79.6446,
LunarLander-v3,ppo,0,808,-299.5578,
LunarLander-v3,ppo,0,809,-44.187,
LunarLander-v3,ppo,0,810,-228.3265,
LunarLander-v3,ppo,0,811,-76.9205,
LunarLander-v3,ppo,0,812,-76.0436,
LunarLander-v3,ppo,0,813,-195.123,
LunarLander-v3,ppo,0,814,-39.7152,
LunarLander-v3,ppo,0,815,-50.1064,
LunarLander-v3,ppo,0,816,-70.235,
LunarLander-v3,ppo,0,817,-139.784,
LunarLander-v3,ppo,0,818,-55.3955,
LunarLander-v3,ppo,0,819,-78.1523,
LunarLander-v3,ppo,0,820,-43.4166,-260.7456
LunarLander-v3,ppo,0,821,-62.5037,
LunarLander-v3,ppo,0,822,-78.8409,
LunarLander-v3,ppo,0,823,-135.6514,
LunarLander-v3,ppo,0,824,-120.2361,
LunarLander-v3,ppo,0,825,-98.7912,
LunarLander-v3,ppo,0,826,-56.6478,
LunarLander-v3,ppo,0,827,-207.7149,
LunarLander-v3,ppo,0,828,-184.5883,
LunarLander-v3,ppo,0,829,-68.5743,
LunarLander-v3,ppo,0,830,-81.019,
LunarLander-v3,ppo,0,831,-125.4229,
LunarLander-v3,ppo,0,832,-77.0374,
LunarLander-v3,ppo,0,833,-138.5787,
LunarLander-v3,ppo,0,834,-161.2776,
LunarLander-v3,ppo,0,835,-116.7137,
LunarLander-v3,ppo,0,836,-110.8644,
LunarLander-v3,ppo,0,837,-51.6551,
LunarLander-v3,ppo,0,838,-58.0773,
LunarLander-v3,ppo,0,839,-79.0893,
LunarLander-v3,ppo,0,840,-20.8796,-332.7636
LunarLander-v3,ppo,0,841,-137.1322,
LunarLander-v3,ppo,0,842,-20.0726,
LunarLander-v3,ppo,0,843,-31.9689,
LunarLander-v3,ppo,0,844,-106.3628,
LunarLander-v3,ppo,0,845,-29.8199,
LunarLander-v3,ppo,0,846,-24.1127,
LunarLander-v3,ppo,0,847,-131.1777,
LunarLander-v3,ppo,0,848,-127.9016,
LunarLander-v3,ppo,0,849,-83.202,
LunarLander-v3,ppo,0,850,-251.0258,
LunarLander-v3,ppo,0,851,-61.2249,
LunarLander-v3,ppo,0,852,-30.4591,
LunarLander-v3,ppo,0,853,-12.1019,
LunarLander-v3,ppo,0,854,-128.2909,
LunarLander-v3,ppo,0,855,-237.9359,
LunarLander-v3,ppo,0,856,-47.182,
LunarLander-v3,ppo,0,857,-237.9629,
LunarLander-v3,ppo,0,858,-81.2566,
LunarLander-v3,ppo,0,859,-40.0801,
LunarLander-v3,ppo,0,860,-119.4024,-344.6539
LunarLander-v3,ppo,0,861,-76.3618,
LunarLander-v3,ppo,0,862,-44.1179,
LunarLander-v3,ppo,0,863,18.6317,
LunarLander-v3,ppo,0,864,-1.7897,
LunarLander-v3,ppo,0,865,-4.1639,
LunarLander-v3,ppo,0,866,-20.3338,
LunarLander-v3,ppo,0,867,-128.6653,
LunarLander-v3,ppo,0,868,-311.3404,
LunarLander-v3,ppo,0,869,16.8734,
LunarLander-v3,ppo,0,870,-169.0235,
LunarLander-v3,ppo,0,871,-34.636,
LunarLander-v3,ppo,0,872,-148.837,
LunarLander-v3,ppo,0,873,-222.4568,
LunarLander-v3,ppo,0,874,-25.9794,
LunarLander-v3,ppo,0,875,-2.0036,
LunarLander-v3,ppo,0,876,-66.6969,
LunarLander-v3,ppo,0,877,-424.4335,
LunarLander-v3,ppo,0,878,-56.8718,
LunarLander-v3,ppo,0,879,-32.7316,
LunarLander-v3,ppo,0,880,-29.9415,-411.9819
LunarLander-v3,ppo,0,881,-262.5984,
LunarLander-v3,ppo,0,882,-249.9747,
LunarLander-v3,ppo,0,883,-54.8897,
LunarLander-v3,ppo,0,884,-102.0211,
LunarLander-v3,ppo,0,885,-22.3629,
LunarLander-v3,ppo,0,886,-99.9083,
LunarLander-v3,ppo,0,887,-13.2802,
LunarLander-v3,ppo,0,888,-144.4958,
LunarLander-v3,ppo,0,889,-211.3413,
LunarLander-v3,ppo,0,890,-64.9513,
LunarLander-v3,ppo,0,891,-2.9915,
LunarLander-v3,ppo,0,892,-127.7064,
LunarLander-v3,ppo,0,893,-101.8504,
LunarLander-v3,ppo,0,894,-116.0872,
LunarLander-v3,ppo,0,895,-13.5425,
LunarLander-v3,ppo,0,896,-541.5314,
LunarLander-v3,ppo,0,897,-236.5546,
LunarLander-v3,ppo,0,898,-157.4518,
LunarLander-v3,ppo,0,899,-86.7926,
LunarLander-v3,ppo,0,900,-141.2976,-445.8961
LunarLander-v3,ppo,0,901,-81.3017,
LunarLander-v3,ppo,0,902,-51.8398,
LunarLander-v3,ppo,0,903,-31.1768,
LunarLander-v3,ppo,0,904,-265.0878,
LunarLander-v3,ppo,0,905,54.6312,
LunarLander-v3,ppo,0,906,-199.414,
LunarLander-v3,ppo,0,907,-473.7215,
LunarLander-v3,ppo,0,908,-102.1301,
LunarLander-v3,ppo,0,909,-118.4817,
LunarLander-v3,ppo,0,910,-102.413,
LunarLander-v3,ppo,0,911,-296.497,
LunarLander-v3,ppo,0,912,-350.6484,
LunarLander-v3,ppo,0,913,-325.1698,
LunarLander-v3,ppo,0,914,-118.195,
LunarLander-v3,ppo,0,915,-141.3626,
LunarLander-v3,ppo,0,916,-53.7971,
LunarLander-v3,ppo,0,917,-14.8932,
LunarLander-v3,ppo,0,918,-144.7631,
LunarLander-v3,ppo,0,919,-144.191,
LunarLander-v3,ppo,0,920,-35.2569,-471.3519
LunarLander-v3,ppo,0,921,-187.4615,
LunarLander-v3,ppo,0,922,-140.7946,
LunarLander-v3,ppo,0,923,-164.7516,
LunarLander-v3,ppo,0,924,-71.2641,
LunarLander-v3,ppo,0,925,1.3535,
LunarLander-v3,ppo,0,926,-317.7953,
LunarLander-v3,ppo,0,927,-69.6106,
LunarLander-v3,ppo,0,928,-33.9082,
LunarLander-v3,ppo,0,929,-501.4615,
LunarLander-v3,ppo,0,930,-331.5535,
LunarLander-v3,ppo,0,931,-66.79,
LunarLander-v3,ppo,0,932,-139.8606,
LunarLander-v3,ppo,0,933,-208.569,
LunarLander-v3,ppo,0,934,-102.4848,
LunarLander-v3,ppo,0,935,-144.58,
LunarLander-v3,ppo,0,936,-4.274,
LunarLander-v3,ppo,0,937,-97.5747,
LunarLander-v3,ppo,0,938,-289.7689,
LunarLander-v3,ppo,0,939,-449.0282,
LunarLander-v3,ppo,0,940,-364.1154,-471.248
LunarLander-v3,ppo,0,941,-213.5124,
LunarLander-v3,ppo,0,942,-61.1423,
LunarLander-v3,ppo,0,943,-179.1772,
LunarLander-v3,ppo,0,944,-100.9566,
LunarLander-v3,ppo,0,945,-51.6464,
LunarLander-v3,ppo,0,946,-249.4821,
LunarLander-v3,ppo,0,947,1.0781,
LunarLander-v3,ppo,0,948,-363.8243,
LunarLander-v3,ppo,0,949,-338.0896,
LunarLander-v3,ppo,0,950,-141.3135,
LunarLander-v3,ppo,0,951,-320.7817,
LunarLander-v3,ppo,0,952,-82.0431,
LunarLander-v3,ppo,0,953,-1.9511,
LunarLander-v3,ppo,0,954,-180.7282,
LunarLander-v3,ppo,0,955,-203.4896,
LunarLander-v3,ppo,0,956,-521.0897,
LunarLander-v3,ppo,0,957,25.7896,
LunarLander-v3,ppo,0,958,-29.1253,
LunarLander-v3,ppo,0,959,-141.489,
LunarLander-v3,ppo,0,960,-60.3968,-419.2869
LunarLander-v3,ppo,0,961,-58.5406,
LunarLander-v3,ppo,0,962,-221.1784,
LunarLander-v3,ppo,0,963,-235.1258,
LunarLander-v3,ppo,0,964,-102.6598,
LunarLander-v3,ppo,0,965,-53.3859,
LunarLander-v3,ppo,0,966,-342.4012,
LunarLander-v3,ppo,0,967,-357.2702,
LunarLander-v3,ppo,0,968,-120.5134,
LunarLander-v3,ppo,0,969,-36.1256,
LunarLander-v3,ppo,0,970,-223.5945,
LunarLander-v3,ppo,0,971,-186.3523,
LunarLander-v3,ppo,0,972,-366.7375,
LunarLander-v3,ppo,0,973,25.2717,
LunarLander-v3,ppo,0,974,-23.6053,
LunarLander-v3,ppo,0,975,-307.4517,
LunarLander-v3,ppo,0,976,-9.0459,
LunarLander-v3,ppo,0,977,-108.2011,
LunarLander-v3,ppo,0,978,-49.555,
LunarLander-v3,ppo,0,979,-144.0532,
LunarLander-v3,ppo,0,980,-51.6975,-404.8058
LunarLander-v3,ppo,0,981,-25.5568,
LunarLander-v3,ppo,0,982,-213.7264,
LunarLander-v3,ppo,0,983,-228.158,
LunarLander-v3,ppo,0,984,-114.3969,
LunarLander-v3,ppo,0,985,-34.0796,
LunarLander-v3,ppo,0,986,-121.0541,
LunarLander-v3,ppo,0,987,-154.98,
LunarLander-v3,ppo,0,988,-55.9385,
LunarLander-v3,ppo,0,989,-52.4635,
LunarLander-v3,ppo,0,990,-49.9227,
LunarLander-v3,ppo,0,991,11.4984,
LunarLander-v3,ppo,0,992,-15.1533,
LunarLander-v3,ppo,0,993,-443.2504,
LunarLander-v3,ppo,0,994,-17.4641,
LunarLander-v3,ppo,0,995,-77.11,
LunarLander-v3,ppo,0,996,-38.6981,
LunarLander-v3,ppo,0,997,-10.8053,
LunarLander-v3,ppo,0,998,-73.1286,
LunarLander-v3,ppo,0,999,-94.8725,
LunarLander-v3,ppo,0,1000,-156.1006,-349.2594
LunarLander-v3,ppo,0,1001,-64.4041,
LunarLander-v3,ppo,0,1002,-20.2889,
LunarLander-v3,ppo,0,1003,-55.7043,
LunarLander-v3,ppo,0,1004,-138.2799,
LunarLander-v3,ppo,0,1005,-71.4148,
LunarLander-v3,ppo,0,1006,-292.171,
LunarLander-v3,ppo,0,1007,-33.2849,
LunarLander-v3,ppo,0,1008,-242.7419,
LunarLander-v3,ppo,0,1009,-55.9035,
LunarLander-v3,ppo,0,1010,-107.0571,
LunarLander-v3,ppo,0,1011,-59.6476,
LunarLander-v3,ppo,0,1012,-27.2377,
LunarLander-v3,ppo,0,1013,-65.44,
LunarLander-v3,ppo,0,1014,-45.2884,
LunarLander-v3,ppo,0,1015,-91.3737,
LunarLander-v3,ppo,0,1016,-82.8276,
LunarLander-v3,ppo,0,1017,-74.1976,
LunarLander-v3,ppo,0,1018,-400.8934,
LunarLander-v3,ppo,0,1019,-100.2766,
LunarLander-v3,ppo,0,1020,9.4965,-340.0052
LunarLander-v3,ppo,0,1021,-225.872,
LunarLander-v3,ppo,0,1022,-89.9011,
LunarLander-v3,ppo,0,1023,-138.1954,
LunarLander-v3,ppo,0,1024,-34.0884,
LunarLander-v3,ppo,0,1025,-264.8047,
LunarLander-v3,ppo,0,1026,-34.4683,
LunarLander-v3,ppo,0,1027,-70.0633,
LunarLander-v3,ppo,0,1028,-236.1917,
LunarLander-v3,ppo,0,1029,-244.5656,
LunarLander-v3,ppo,0,1030,-173.1639,
LunarLander-v3,ppo,0,1031,-157.616,
LunarLander-v3,ppo,0,1032,-117.0829,
LunarLander-v3,ppo,0,1033,-372.0192,
LunarLander-v3,ppo,0,1034,-189.0208,
LunarLander-v3,ppo,0,1035,-216.2937,
LunarLander-v3,ppo,0,1036,-5.7187,
LunarLander-v3,ppo,0,1037,-49.1729,
LunarLander-v3,ppo,0,1038,-132.2896,
LunarLander-v3,ppo,0,1039,-109.7506,
LunarLander-v3,ppo,0,1040,-88.9146,-306.7751
LunarLander-v3,ppo,0,1041,-53.6189,
LunarLander-v3,ppo,0,1042,-142.6443,
LunarLander-v3,ppo,0,1043,-35.0427,
LunarLander-v3,ppo,0,1044,-333.1122,
LunarLander-v3,ppo,0,1045,-237.5921,
LunarLander-v3,ppo,0,1046,23.3653,
LunarLander-v3,ppo,0,1047,-22.2601,
LunarLander-v3,ppo,0,1048,-52.5776,
LunarLander-v3,ppo,0,1049,-100.8876,
LunarLander-v3,ppo,0,1050,-80.1814,
LunarLander-v3,ppo,0,1051,-337.5769,
LunarLander-v3,ppo,0,1052,-144.3855,
LunarLander-v3,ppo,0,1053,-106.4915,
LunarLander-v3,ppo,0,1054,6.4879,
LunarLander-v3,ppo,0,1055,-36.1571,
LunarLander-v3,ppo,0,1056,-423.4137,
LunarLander-v3,ppo,0,1057,-226.487,
LunarLander-v3,ppo,0,1058,-143.1466,
LunarLander-v3,ppo,0,1059,-216.358,
LunarLander-v3,ppo,0,1060,-124.0955,-300.2405
LunarLander-v3,ppo,0,1061,-313.1208,
LunarLander-v3,ppo,0,1062,-191.0908,
LunarLander-v3,ppo,0,1063,-370.5026,
LunarLander-v3,ppo,0,1064,-38.4725,
LunarLander-v3,ppo,0,1065,-159.6397,
LunarLander-v3,ppo,0,1066,-110.1035,
LunarLander-v3,ppo,0,1067,51.7715,
LunarLander-v3,ppo,0,1068,-146.761,
LunarLander-v3,ppo,0,1069,-380.1483,
LunarLander-v3,ppo,0,1070,-183.2465,
LunarLander-v3,ppo,0,1071,-266.3274,
LunarLander-v3,ppo,0,1072,-21.1693,
LunarLander-v3,ppo,0,1073,-82.6605,
LunarLander-v3,ppo,0,1074,-72.7457,
LunarLander-v3,ppo,0,1075,-52.8408,
LunarLander-v3,ppo,0,1076,-68.1684,
LunarLander-v3,ppo,0,1077,-29.7703,
LunarLander-v3,ppo,0,1078,-33.3241,
LunarLander-v3,ppo,0,1079,-9.7219,
LunarLander-v3,ppo,0,1080,-184.0527,-280.1812
LunarLander-v3,ppo,0,1081,-128.9391,
LunarLander-v3,ppo,0,1082,28.775,
LunarLander-v3,ppo,0,1083,-18.0575,
LunarLander-v3,ppo,0,1084,-22.091,
LunarLander-v3,ppo,0,1085,-1.7865,
LunarLander-v3,ppo,0,1086,-49.9584,
LunarLander-v3,ppo,0,1087,-41.8545,
LunarLander-v3,ppo,0,1088,-181.0762,
LunarLander-v3,ppo,0,1089,-124.2471,
LunarLander-v3,ppo,0,1090,-94.581,
LunarLander-v3,ppo,0,1091,-25.9595,
LunarLander-v3,ppo,0,1092,31.5952,
LunarLander-v3,ppo,0,1093,-52.3657,
LunarLander-v3,ppo,0,1094,-70.5762,
LunarLander-v3,ppo,0,1095,-6.2986,
LunarLander-v3,ppo,0,1096,-191.2901,
LunarLander-v3,ppo,0,1097,36.112,
LunarLander-v3,ppo,0,1098,-11.8465,
LunarLander-v3,ppo,0,1099,-39.2308,
LunarLander-v3,ppo,0,1100,-111.6369,-260.4089
LunarLander-v3,ppo,0,1101,29.7922,
LunarLander-v3,ppo,0,1102,-60.9251,
LunarLander-v3,ppo,0,1103,-68.966,
LunarLander-v3,ppo,0,1104,-38.1172,
LunarLander-v3,ppo,0,1105,26.948,
LunarLander-v3,ppo,0,1106,-64.4944,
LunarLander-v3,ppo,0,1107,-45.0281,
LunarLander-v3,ppo,0,1108,-73.2741,
LunarLander-v3,ppo,0,1109,-249.2361,
LunarLander-v3,ppo,0,1110,-33.667,
LunarLander-v3,ppo,0,1111,5.7058,
LunarLander-v3,ppo,0,1112,-364.6796,
LunarLander-v3,ppo,0,1113,-97.0133,
LunarLander-v3,ppo,0,1114,-9.9511,
LunarLander-v3,ppo,0,1115,-8.271,
LunarLander-v3,ppo,0,1116,-23.1513,
LunarLander-v3,ppo,0,1117,15.4461,
LunarLander-v3,ppo,0,1118,14.658,
LunarLander-v3,ppo,0,1119,-16.1997,
LunarLander-v3,ppo,0,1120,27.7743,-196.4569
LunarLander-v3,ppo,0,1121,-21.6441,
LunarLander-v3,ppo,0,1122,-16.3679,
LunarLander-v3,ppo,0,1123,-237.4026,
LunarLander-v3,ppo,0,1124,-213.4823,
LunarLander-v3,ppo,0,1125,-36.4113,
LunarLander-v3,ppo,0,1126,-50.1224,
LunarLander-v3,ppo,0,1127,-8.3929,
LunarLander-v3,ppo,0,1128,-4.4718,
LunarLander-v3,ppo,0,1129,-38.4006,
LunarLander-v3,ppo,0,1130,18.6555,
LunarLander-v3,ppo,0,1131,-18.1095,
LunarLander-v3,ppo,0,1132,-14.9779,
LunarLander-v3,ppo,0,1133,-37.1963,
LunarLander-v3,ppo,0,1134,7.2718,
LunarLander-v3,ppo,0,1135,-138.5717,
LunarLander-v3,ppo,0,1136,31.2253,
LunarLander-v3,ppo,0,1137,-29.1229,
LunarLander-v3,ppo,0,1138,8.1983,
LunarLander-v3,ppo,0,1139,10.0573,
LunarLander-v3,ppo,0,1140,-85.3767,-306.9659
LunarLander-v3,ppo,0,1141,-4.4116,
LunarLander-v3,ppo,0,1142,-106.8635,
LunarLander-v3,ppo,0,1143,-26.301,
LunarLander-v3,ppo,0,1144,-22.3896,
LunarLander-v3,ppo,0,1145,-292.3863,
LunarLander-v3,ppo,0,1146,-204.1553,
LunarLander-v3,ppo,0,1147,-6.6646,
LunarLander-v3,ppo,0,1148,70.5818,
LunarLander-v3,ppo,0,1149,-61.5687,
LunarLander-v3,ppo,0,1150,-95.9032,
