environment,algorithm,seed,episode,train_reward,eval_reward,epsilon
CartPole-v1,dueling_dqn,1,192,278.0,,0.054923
CartPole-v1,dueling_dqn,1,193,467.0,,0.054099
CartPole-v1,dueling_dqn,1,194,287.0,,0.053288
CartPole-v1,dueling_dqn,1,195,269.0,,0.052489
CartPole-v1,dueling_dqn,1,196,500.0,,0.051701
CartPole-v1,dueling_dqn,1,197,363.0,,0.050926
CartPole-v1,dueling_dqn,1,198,354.0,,0.050162
CartPole-v1,dueling_dqn,1,199,277.0,,0.049409
CartPole-v1,dueling_dqn,1,200,304.0,242.2,0.048668
CartPole-v1,dueling_dqn,2,1,39.0,,0.985
CartPole-v1,dueling_dqn,2,2,21.0,,0.970225
CartPole-v1,dueling_dqn,2,3,33.0,,0.955672
CartPole-v1,dueling_dqn,2,4,24.0,,0.941337
CartPole-v1,dueling_dqn,2,5,38.0,,0.927217
CartPole-v1,dueling_dqn,2,6,21.0,,0.913308
CartPole-v1,dueling_dqn,2,7,44.0,,0.899609
CartPole-v1,dueling_dqn,2,8,12.0,,0.886115
CartPole-v1,dueling_dqn,2,9,39.0,,0.872823
CartPole-v1,dueling_dqn,2,10,17.0,,0.85973
CartPole-v1,dueling_dqn,2,11,24.0,,0.846834
CartPole-v1,dueling_dqn,2,12,20.0,,0.834132
CartPole-v1,dueling_dqn,2,13,21.0,,0.82162
CartPole-v1,dueling_dqn,2,14,39.0,,0.809296
CartPole-v1,dueling_dqn,2,15,19.0,,0.797156
CartPole-v1,dueling_dqn,2,16,18.0,,0.785199
CartPole-v1,dueling_dqn,2,17,27.0,,0.773421
CartPole-v1,dueling_dqn,2,18,12.0,,0.76182
CartPole-v1,dueling_dqn,2,19,11.0,,0.750392
CartPole-v1,dueling_dqn,2,20,11.0,9.2,0.739136
CartPole-v1,dueling_dqn,2,21,11.0,,0.728049
CartPole-v1,dueling_dqn,2,22,9.0,,0.717129
CartPole-v1,dueling_dqn,2,23,24.0,,0.706372
CartPole-v1,dueling_dqn,2,24,19.0,,0.695776
CartPole-v1,dueling_dqn,2,25,15.0,,0.685339
CartPole-v1,dueling_dqn,2,26,15.0,,0.675059
CartPole-v1,dueling_dqn,2,27,40.0,,0.664934
CartPole-v1,dueling_dqn,2,28,10.0,,0.65496
CartPole-v1,dueling_dqn,2,29,11.0,,0.645135
CartPole-v1,dueling_dqn,2,30,14.0,,0.635458
CartPole-v1,dueling_dqn,2,31,18.0,,0.625926
CartPole-v1,dueling_dqn,2,32,22.0,,0.616537
CartPole-v1,dueling_dqn,2,33,14.0,,0.607289
CartPole-v1,dueling_dqn,2,34,14.0,,0.59818
CartPole-v1,dueling_dqn,2,35,24.0,,0.589207
CartPole-v1,dueling_dqn,2,36,14.0,,0.580369
CartPole-v1,dueling_dqn,2,37,16.0,,0.571664
CartPole-v1,dueling_dqn,2,38,18.0,,0.563089
CartPole-v1,dueling_dqn,2,39,21.0,,0.554642
CartPole-v1,dueling_dqn,2,40,28.0,17.6,0.546323
CartPole-v1,dueling_dqn,2,41,18.0,,0.538128
CartPole-v1,dueling_dqn,2,42,17.0,,0.530056
CartPole-v1,dueling_dqn,2,43,21.0,,0.522105
CartPole-v1,dueling_dqn,2,44,61.0,,0.514273
CartPole-v1,dueling_dqn,2,45,22.0,,0.506559
CartPole-v1,dueling_dqn,2,46,25.0,,0.498961
CartPole-v1,dueling_dqn,2,47,26.0,,0.491477
CartPole-v1,dueling_dqn,2,48,22.0,,0.484104
CartPole-v1,dueling_dqn,2,49,30.0,,0.476843
CartPole-v1,dueling_dqn,2,50,79.0,,0.46969
CartPole-v1,dueling_dqn,2,51,12.0,,0.462645
CartPole-v1,dueling_dqn,2,52,20.0,,0.455705
CartPole-v1,dueling_dqn,2,53,17.0,,0.44887
CartPole-v1,dueling_dqn,2,54,22.0,,0.442137
CartPole-v1,dueling_dqn,2,55,33.0,,0.435505
CartPole-v1,dueling_dqn,2,56,23.0,,0.428972
CartPole-v1,dueling_dqn,2,57,26.0,,0.422537
CartPole-v1,dueling_dqn,2,58,12.0,,0.416199
CartPole-v1,dueling_dqn,2,59,37.0,,0.409956
CartPole-v1,dueling_dqn,2,60,28.0,41.6,0.403807
