environment,algorithm,seed,episode,train_reward,eval_reward,eval_reward_greedy,eval_reward_stochastic
LunarLander-v3,ppo_improved,0,358,-84.0617,,,
LunarLander-v3,ppo_improved,0,359,-275.3742,,,
LunarLander-v3,ppo_improved,0,360,-299.1089,,,
LunarLander-v3,ppo_improved,0,361,-105.4513,,,
LunarLander-v3,ppo_improved,0,362,15.7982,,,
LunarLander-v3,ppo_improved,0,363,-31.9877,,,
LunarLander-v3,ppo_improved,0,364,-161.6027,,,
LunarLander-v3,ppo_improved,0,365,-299.6027,,,
LunarLander-v3,ppo_improved,0,366,-232.8576,,,
LunarLander-v3,ppo_improved,0,367,-253.3162,,,
LunarLander-v3,ppo_improved,0,368,-38.4197,,,
LunarLander-v3,ppo_improved,0,369,-242.4207,,,
LunarLander-v3,ppo_improved,0,370,-245.6896,,,
LunarLander-v3,ppo_improved,0,371,-392.8412,,,
LunarLander-v3,ppo_improved,0,372,-139.1828,,,
LunarLander-v3,ppo_improved,0,373,-59.8845,,,
LunarLander-v3,ppo_improved,0,374,-34.0619,,,
LunarLander-v3,ppo_improved,0,375,-247.7961,,,
LunarLander-v3,ppo_improved,0,376,-327.3347,,,
LunarLander-v3,ppo_improved,0,377,-439.604,,,
LunarLander-v3,ppo_improved,0,378,-148.6397,,,
LunarLander-v3,ppo_improved,0,379,-20.0819,,,
LunarLander-v3,ppo_improved,0,380,-82.9105,,,
LunarLander-v3,ppo_improved,0,381,33.0916,,,
LunarLander-v3,ppo_improved,0,382,-158.2712,,,
LunarLander-v3,ppo_improved,0,383,-114.5453,,,
LunarLander-v3,ppo_improved,0,384,-167.6892,,,
LunarLander-v3,ppo_improved,0,385,-361.8727,,,
LunarLander-v3,ppo_improved,0,386,-325.831,,,
LunarLander-v3,ppo_improved,0,387,-242.4351,,,
LunarLander-v3,ppo_improved,0,388,-127.8583,,,
LunarLander-v3,ppo_improved,0,389,-334.5244,,,
LunarLander-v3,ppo_improved,0,390,-207.5301,,,
LunarLander-v3,ppo_improved,0,391,-241.9854,,,
LunarLander-v3,ppo_improved,0,392,-242.2219,,,
LunarLander-v3,ppo_improved,0,393,-227.5171,,,
LunarLander-v3,ppo_improved,0,394,-51.9115,,,
LunarLander-v3,ppo_improved,0,395,-52.5204,,,
LunarLander-v3,ppo_improved,0,396,-145.4988,,,
LunarLander-v3,ppo_improved,0,397,-99.9374,,,
LunarLander-v3,ppo_improved,0,398,-10.1184,,,
LunarLander-v3,ppo_improved,0,399,-276.4194,,,
LunarLander-v3,ppo_improved,0,400,-133.5381,-6201.5581,-6201.5581,-80.4041
LunarLander-v3,ppo_improved,0,401,-158.2263,,,
LunarLander-v3,ppo_improved,0,402,-77.3426,,,
LunarLander-v3,ppo_improved,0,403,-85.2223,,,
LunarLander-v3,ppo_improved,0,404,-170.9143,,,
LunarLander-v3,ppo_improved,0,405,-41.0884,,,
LunarLander-v3,ppo_improved,0,406,-141.7001,,,
LunarLander-v3,ppo_improved,0,407,-65.2227,,,
LunarLander-v3,ppo_improved,0,408,-365.2734,,,
LunarLander-v3,ppo_improved,0,409,-26.0253,,,
LunarLander-v3,ppo_improved,0,410,-238.592,,,
LunarLander-v3,ppo_improved,0,411,-101.777,,,
LunarLander-v3,ppo_improved,0,412,-262.8266,,,
LunarLander-v3,ppo_improved,0,413,-269.2964,,,
LunarLander-v3,ppo_improved,0,414,-111.6422,,,
LunarLander-v3,ppo_improved,0,415,-12.4034,,,
LunarLander-v3,ppo_improved,0,416,-235.2543,,,
LunarLander-v3,ppo_improved,0,417,-370.2454,,,
LunarLander-v3,ppo_improved,0,418,-170.7145,,,
LunarLander-v3,ppo_improved,0,419,-72.2211,,,
LunarLander-v3,ppo_improved,0,420,-54.5988,,,
LunarLander-v3,ppo_improved,0,421,-211.6584,,,
LunarLander-v3,ppo_improved,0,422,-31.7189,,,
LunarLander-v3,ppo_improved,0,423,-54.9424,,,
LunarLander-v3,ppo_improved,0,424,-134.5671,,,
LunarLander-v3,ppo_improved,0,425,-57.5284,,,
LunarLander-v3,ppo_improved,0,426,-235.2609,,,
LunarLander-v3,ppo_improved,0,427,-88.3603,,,
LunarLander-v3,ppo_improved,0,428,-91.7373,,,
LunarLander-v3,ppo_improved,0,429,-26.3141,,,
LunarLander-v3,ppo_improved,0,430,-196.0955,,,
LunarLander-v3,ppo_improved,0,431,-128.9079,,,
LunarLander-v3,ppo_improved,0,432,-20.141,,,
LunarLander-v3,ppo_improved,0,433,-9.1152,,,
LunarLander-v3,ppo_improved,0,434,-131.372,,,
LunarLander-v3,ppo_improved,0,435,-244.346,,,
LunarLander-v3,ppo_improved,0,436,-256.7882,,,
LunarLander-v3,ppo_improved,0,437,-6.7993,,,
LunarLander-v3,ppo_improved,0,438,-34.1136,,,
LunarLander-v3,ppo_improved,0,439,-2.02,,,
LunarLander-v3,ppo_improved,0,440,-6.9281,,,
LunarLander-v3,ppo_improved,0,441,53.3904,,,
LunarLander-v3,ppo_improved,0,442,-194.1539,,,
LunarLander-v3,ppo_improved,0,443,-95.5637,,,
LunarLander-v3,ppo_improved,0,444,-332.0592,,,
LunarLander-v3,ppo_improved,0,445,-74.1653,,,
LunarLander-v3,ppo_improved,0,446,-173.1081,,,
LunarLander-v3,ppo_improved,0,447,-244.3424,,,
LunarLander-v3,ppo_improved,0,448,-278.2805,,,
LunarLander-v3,ppo_improved,0,449,44.5191,,,
LunarLander-v3,ppo_improved,0,450,-72.1865,-751.2577,-751.2577,-69.071
LunarLander-v3,ppo_improved,0,451,-25.5547,,,
LunarLander-v3,ppo_improved,0,452,-92.4737,,,
LunarLander-v3,ppo_improved,0,453,-83.5336,,,
LunarLander-v3,ppo_improved,0,454,-297.6811,,,
LunarLander-v3,ppo_improved,0,455,-309.0236,,,
LunarLander-v3,ppo_improved,0,456,-158.3816,,,
LunarLander-v3,ppo_improved,0,457,-198.4138,,,
LunarLander-v3,ppo_improved,0,458,-245.5683,,,
LunarLander-v3,ppo_improved,0,459,-30.147,,,
LunarLander-v3,ppo_improved,0,460,-184.2358,,,
LunarLander-v3,ppo_improved,0,461,-95.4172,,,
LunarLander-v3,ppo_improved,0,462,-72.0699,,,
LunarLander-v3,ppo_improved,0,463,-246.1192,,,
LunarLander-v3,ppo_improved,0,464,-182.8965,,,
LunarLander-v3,ppo_improved,0,465,-95.3059,,,
LunarLander-v3,ppo_improved,0,466,-71.5916,,,
LunarLander-v3,ppo_improved,0,467,-201.3358,,,
LunarLander-v3,ppo_improved,0,468,-49.8263,,,
LunarLander-v3,ppo_improved,0,469,-26.0926,,,
LunarLander-v3,ppo_improved,0,470,-56.7476,,,
LunarLander-v3,ppo_improved,0,471,-245.4089,,,
